user playlist,knn recs,mf recs,s,r,euclidean dist,normalized euclidean dist,cosine sim,jaccard sim
"['yesterday _ atmosphere', 'you can win _ bileo', 'mother _ danzig', 'helicopter - video edit _ martin garrix', 'just the way you are _ billy joel', 'the joker _ steve miller band', 'circles _ machineheart', 'forrest gump _ frank ocean', 'unicorn zombie apocalypse _ borgore', 'still crazy after all these years _ paul simon', ""i found my smile again _ d'angelo"", 'wild obsession (klaas remix) _ erick decks', ""ridin' the storm out _ reo speedwagon"", ""it's alright now _ rahsaan patterson"", 'ribbon in the sky _ intro', 'not ready anymore _ the griswolds', 'getting away with murder _ papa roach', ""ain't i - main voc up _ yung l.a."", 'lollipop (candyman) _ aqua', 'classic _ mkto', 'somebody to you _ the vamps', ""welcome to the jungle _ guns n' roses"", 'hold back the river _ james bay', 'son and daughter - remastered 2011 _ queen', 'right thurr _ chingy', 'tribute _ tenacious d', 'love drug _ raheem devaughn', 'faster _ janelle monáe', 'young folks _ dawn landes', 'rump shaker _ wreckx-n-effect', 'video killed the radio star _ the buggles', 'riptide - flicflac edit _ vance joy', 'con el corazon _ cartel de santa', 'uprising _ muse', ""i'll be good to you _ bobby brown"", 'if you were here _ thompson twins', 'piggy bank _ 50 cent', 'i fell in love _ gidge', 'the language _ drake', 'bonita si e´ (feat. chelito de castro) _ donny caballero', 'the genesis of the omega _ sean price', 'rope _ foo fighters', 'girls just want to have fun _ cyndi lauper', 'golden _ jill scott', 'far away _ nickelback', 'elevate _ st. lucia', 'one in a million _ aaliyah', 'cars _ gary numan', 'only you-bad boy remix (feat. the notorious b.i.g. & mase) _ 112', 'is it good to you _ teddy riley']","['piedra _ caifanes', 'twork it out _ usher', 'boy you knock me out - single edit _ tatyana ali', 'summertime - single edit _ dj jazzy jeff & the fresh prince', 'dreamlover _ mariah carey', 'isla para dos _ nano cabrera', 'ink _ coldplay', 'stranger in my house _ ronnie milsap', 'so close _ jennette mccurdy', 'who i am _ nick jonas & the administration', 'closer _ travis', 'nights like this _ after 7', 'locked inside _ janelle monáe', ""since you've been gone _ day26"", 'back (with jake owen) _ colt ford', 'rider _ future', '867-5309 / jenny _ tommy tutone', 'drivin’ around song (feat. jason aldean) _ colt ford', 'se me acaba _ morbo', ""home we'll go _ walk off the earth"", 'into you (feat. fabolous) _ tamia', 'tender lover _ babyface', 'zebra _ john butler trio', 'analyse _ the cranberries', 'temptation _ corina', 'smile _ lily allen', 'semi-charmed life _ third eye blind', 'bendita tu luz _ maná', ""keep on walkin' _ cece peniston"", 'i will never let you down - r3hab remix _ rita ora', 'dead inside _ muse', 'cry _ jay sean', ""chante's got a man _ chanté moore"", 'u remind me _ usher', 'just the way you are _ bruno mars']","['pour some sugar on me _ def leppard', 'psychosocial _ slipknot', 'reload - radio edit _ sebastian ingrosso', ""if the world _ guns n' roses"", 'unicorn zombie apocalypse _ borgore', ""nobody's fool _ cinderella"", 'sara smile _ daryl hall & john oates', 'cinnamon girl - radio edit _ [dunkelbunt]', 'breathe _ the prodigy', 'todo lo que quieres es bailar - feat. descemer bueno _ jorge villamizar', 'rising like the sun - radio mix _ qulinez', 'girls dem sugar _ beenie man', 'anytime _ brian mcknight', 'play wit pussy _ mia x', 'seth _ congorock', 'she looks so perfect _ 5 seconds of summer', 'still crazy after all these years _ paul simon', 'light my fire - new stereo mix advanced resolution _ the doors', 'ein spiel (fabrik-c remix) _ nachtmahr', 'like a stone _ audioslave', 'motor city madhouse - edit _ ted nugent', ""look what you've done _ jet"", 'faded - odesza remix _ zhu', 'i wanna be your dog _ the stooges', 'superstar _ tye tribbett', 'the illest - deorro remix _ far east movement', 'radar love _ golden earring', 'just the way you are _ billy joel', 'brown skin _ india.arie', 'out the window _ violent femmes', 'oochie coochie _ mc brains', 'a song for mama _ boyz ii men', 'circles _ machineheart', 'share the world with me, pt. 4 _ sylvan', 'taboo _ don omar']",50,35,7.756554065750895,0.0429084286430506,0.9999107732297755,0.0
"['grace _ u2', 'i love your smile _ shanice', 'raise up _ petey pablo', 'these eyes _ india.arie', 'woman _ neneh cherry', 'pursuit of happiness (nightmare) _ kid cudi', ""when you're mad _ ne-yo"", 'lua lua lua - live _ miguel rios', 'sunny day _ big tymers', 'que me tome la noche _ javiera mena', ""don't talk to strangers _ dio"", 'manhattan _ scott walker', 'nothing can hold us down _ hardwell', 'precious _ esperanza spalding', 'pimps, players & hustlas _ lil keke', 'the creeper - bonus track _ molly hatchet', 'southern fried intro _ ludacris', 'running up that hill _ placebo', 'lento _ julieta venegas', 'selecta - original mix _ afrojack', 'stop hatin _ master p', 'keep on waiting _ napkey', 'lines _ big boi', 'un millon de años luz _ soda stereo', 'tus ojos no me ven - feat. joewell y randy _ joey montana', 'dixie chicken _ little feat', 'orange moon _ erykah badu', 'no me dejes solo - live _ daddy yankee', 'majestic _ journey', 'dance or die (feat. saul williams) _ janelle monáe', 'hey mr. d.j. _ zhané', 'save me _ listenbee', ""keep on tryin' _ poco"", 'one day _ ugk', 'locked up _ akon', 'save the world _ swedish house mafia', 'the way it is _ bruce hornsby', 'get a move on! _ mr. scruff', 'my old school _ steely dan', 'lola - remastered _ the kinks', 'mind playing tricks on me _ geto boys', 'irresistible _ wisin & yandel', 'sexy bitch (feat. akon) - featuring akon;explicit _ david guetta', 'just a touch _ keith sweat', ""nobody's perfect _ hannah montana"", ""don't tell 'em _ jeremih"", 'slow jamz _ twista', 'put it on me _ ja rule', 'picture perfect _ man overboard', 'motownphilly - original version _ boyz ii men']","['boy you knock me out - single edit _ tatyana ali', ""chante's got a man _ chanté moore"", 'piedra _ caifanes', 'stranger in my house _ ronnie milsap', 'cry _ jay sean', 'rider _ future', 'isla para dos _ nano cabrera', 'tbc _ ragazzi', '867-5309 / jenny _ tommy tutone', 'se me acaba _ morbo', 'uhh ahh _ boyz ii men', 'temptation _ corina', 'into you (feat. fabolous) _ tamia', 'nights like this _ after 7', 'so close _ jennette mccurdy', 'funky little beat _ connie', 'happily ever after _ case', 'back (with jake owen) _ colt ford', 'get up on it (feat. kut klose) _ keith sweat', 'do i _ alice smith', 'everywhere _ fleetwood mac', 'baby come back _ player', ""keep on walkin' _ cece peniston"", 'hold me, thrill me, kiss me _ gloria estefan', ""don't go breaking my heart _ elton john"", ""somebody's crying - remastered _ chris isaak"", 'under pressure - remastered _ queen', ""i'm dreamin' _ christopher williams"", 'part time lover _ h-town', ""it don't come easy _ ringo starr"", 'self control _ laura branigan', 'drivin’ around song (feat. jason aldean) _ colt ford', 'no more mr. nice guy - remastered version _ alice cooper', 'stop the world _ maxwell', 'circle _ marques houston', 'brown skin _ india.arie', 'who i am _ nick jonas & the administration', ""it's all over (but the crying) _ lee fields & the expressions"", ""boom boom guetta - david guetta's electro hop remix _ the black eyed peas"", 'never make a promise - radio edit _ dru hill']","['headlights (feat. ilsey) _ robin schulz', 'hella hoes _ a$ap mob', '(i just) died in your arms _ cutting crew', ""i can't stop loving you _ kem"", 'mind playing tricks on me _ geto boys', 'tennis court _ lorde', 'walk on by _ kendra morris', 'more _ zion', 'sobeautiful _ musiq soulchild', 'in the land of grey & pink _ caravan', 'shorty (got her eyes on me) _ donell jones', 'slammer _ quintino', 'v. thirteen _ big audio dynamite', ""i'm different _ 2 chainz"", 'shots - live from spotify london _ imagine dragons', 'unstoppable - vinai remix _ r3hab', 'turn back the clock _ johnny hates jazz', 'your number _ ayo jay', 'electric feel _ mgmt', 'goldie _ a$ap rocky', 'immortal _ eve to adam', 'save the world _ swedish house mafia', 'unless we forget - original mix _ jewelz', 'country boyz _ nappy roots', 'dance or die (feat. saul williams) _ janelle monáe', ""it's been a long time _ rakim"", 'i bet you look good on the dancefloor _ arctic monkeys', 'metele sazon _ tego calderon', 'toulouse - bobby anthony vocal mix _ nicky romero', 'a sky full of stars - robin schulz edit _ coldplay', 'bounce generation - original mix _ tjr', 'monks _ frank ocean', 'my first kiss - feat. ke$ha _ 3oh!3', 'message in a bottle - live _ thirty seconds to mars', 'wind in her hair _ motorama', 'pobre diabla _ don omar', 'symphony - original mix _ sandro silva', 'criminology _ raekwon', ""me and those dreamin' eyes of mine _ d'angelo"", 'un millon de años luz _ soda stereo']",50,40,2.629555977652618,0.014546422815282943,0.9999779540032572,0.0
"['at seventeen _ janis ian', 'bailando - matoma remix _ enrique iglesias', 'get up - original mix _ hiio', 'call it fate, call it karma _ the strokes', 'dazed and confused _ led zeppelin', ""you just haven't earned it yet, baby _ the smiths"", ""magnolia's room _ anthony hamilton"", 'how you like me now _ the heavy', 'in the lap of the gods - instrumental _ the alan parsons project', ""'til you do me right _ after 7"", 'shot at the night _ the killers', 'here without you - acoustic version _ 3 doors down', 'mother _ danzig', 'eazy-duz-it _ eazy-e', 'p.i.m.p. _ 50 cent', 'ella me levanto _ daddy yankee', 'out in the fields _ gary moore', 'after midnight _ eric clapton', 'white bird _ sam bush', ""welcome to the jungle _ guns n' roses"", 'the watcher _ dr. dre', ""rock wit'cha _ bobby brown"", 'preach _ sonreal', 'high and dry _ radiohead', 'read all about it, pt. iii _ emeli sandé', 'wolves _ digitalism', 'you make me _ avicii', 'good girls _ joe', 'we r who we r _ kesha', 'say it _ evans blue', 'shine _ lil wayne', 'in your dreams - main version - explicit _ outkast', 'somebody for me _ heavy d & the boyz', 'aciiid - original mix _ moguai', 'me haces bien _ jorge drexler', 'with or without you _ u2', 'mi primer millon _ bacilos', 'that girl _ all time low', 'every time the sun comes up _ sharon van etten', 'over the hills and far away _ gary moore', 'green river _ creedence clearwater revival', 'behind blue eyes - original album version _ the who', ""truck drivin' man - demo version _ lynyrd skynyrd"", ""i'm not afraid _ jill scott"", ""sure wasn't me _ tyrone davis"", 'a bailar _ gloria estefan', 'start me up - remastered _ the rolling stones', 'more _ syleena johnson', 'rocanrol bumerang - live _ miguel rios', 'amanda _ boston']","['piedra _ caifanes', 'stranger in my house _ ronnie milsap', 'temptation _ corina', 'se me acaba _ morbo', 'nights like this _ after 7', 'closer _ travis', '867-5309 / jenny _ tommy tutone', 'if i ever lose my faith in you _ sting', 'twork it out _ usher', 'isla para dos _ nano cabrera', 'everywhere _ fleetwood mac', 'cry _ jay sean', 'zebra _ john butler trio', 'analyse _ the cranberries', 'love is a long road _ tom petty', 'boy you knock me out - single edit _ tatyana ali', ""somebody's crying - remastered _ chris isaak"", 'hold me, thrill me, kiss me _ gloria estefan', 'who i am _ nick jonas & the administration', 'ink _ coldplay', 'dreamlover _ mariah carey', 'tbc _ ragazzi', 'no more mr. nice guy - remastered version _ alice cooper', ""since you've been gone _ day26"", 'dream police _ cheap trick', ""how's it going to be _ third eye blind"", 'stars _ callalily', 'locked inside _ janelle monáe', ""she's a beauty _ the tubes"", ""keep on walkin' _ cece peniston"", 'so close _ jennette mccurdy', 'wicked game _ him', 'funky little beat _ connie', 'come over _ rahsaan patterson', 'rider _ future', 'back (with jake owen) _ colt ford', 'part time lover _ h-town', 'sharp dressed man _ zz top', 'circle _ marques houston', 'into you (feat. fabolous) _ tamia', 'detroit rock city _ kiss', 'tender lover _ babyface', 'bette davis eyes _ kim carnes', 'drivin’ around song (feat. jason aldean) _ colt ford', ""home we'll go _ walk off the earth""]","['make you feel that way _ blackalicious', 'the world is a ghetto _ geto boys', 'que tengo que hacer _ daddy yankee', 'mr. writer _ stereophonics', 'remembering sunday _ all time low', 'run to me _ double you', 'epic - radio mix _ sandro silva', 'i wanna love you _ jade', 'soy un desastre _ timbiriche', 'summer waves (feat. calvin harris, dimitri vegas, w&w, aero chord & like mike) _ nugnes', 'holocaust _ big star', 'take over _ gavlyn', 'shook ones - freestyle _ mobb deep', 'get got _ death grips', ""hype _ kid 'n play"", 'you really got me _ van halen', 'here _ alessia cara', 'dear boy _ avicii', 'we r who we r _ kesha', 'atliens _ outkast', 'tired of ballin _ tela', 'i bet my life - live from spotify london _ imagine dragons', 'people of the night _ dash berlin', 'a tribe called government _ jordan rakei', 'thnks fr th mmrs _ fall out boy', ""jumpin' jack flash _ the rolling stones"", 'work for love _ ministry', 'the man _ aloe blacc', 'amanda _ boston', 'walking away _ information society', 'rich n**ga timeline _ migos', 'duffle bag boy _ playaz circle', 'red right hand _ arctic monkeys', 'save it for the bedroom _ you me at six', 'sandalan _ 6cyclemind', 'the pretender _ jackson browne', 'get it right _ aretha franklin', 'start me up - remastered _ the rolling stones', 'whatever you want _ tony! toni! toné!', 'eye in the sky _ the alan parsons project', ""magnolia's room _ anthony hamilton"", 'suavemente _ elvis crespo', 'outta control _ 50 cent', 'unwell _ matchbox twenty', 'end of the road _ boyz ii men']",50,45,10.91260611351411,0.06036737148509882,0.9999704090110064,0.0
"['the fox (what does the fox say?) _ ylvis', 'pieces _ hil st. soul', ""blinded by the light (club mix) _ manfred mann's earth band"", ""takin' care of business _ bachman-turner overdrive"", 'killer _ van der graaf generator', 'unicorn zombie apocalypse _ borgore', 'excuse me _ raphael saadiq', 'wave your hands _ bassjackers', 'home sweet home _ mötley crüe', 'ordinary _ wayne brady', 'tainted love _ soft cell', 'all 4 love _ color me badd', 'mr. writer _ stereophonics', 'sexy lady - club mix _ dj jean', 'the king of wishful thinking _ go west', 'conga _ miami sound machine', 'nextel chirp _ maceo', 'hollywood _ rac', 'howl at the moon - radio edit _ stadiumx', 'heaven _ the psychedelic furs', 'coffee shop soundtrack _ all time low', ""tear da club up '97 _ three 6 mafia"", 'chandelier _ sia', 'got it _ boys noize', ""the root _ d'angelo"", 'alors on danse - radio edit _ stromae', 'we own the night - the chainsmokers edit _ the wanted', 'yoohoo _ dusky', 'just a touch _ keith sweat', 'one in a million _ aaliyah', 'champagne supernova - remastered _ oasis', 'armageddon _ ying yang twins', 'universal heart-beat _ juliana hatfield', 'so alive _ love and rockets', 'posse on broadway _ sir mix-a-lot', 'aprovecha (feat. daddy yankee) _ nova y jory', ""tears _ force m.d.'s"", 'eruption _ van halen', 'kanye _ the chainsmokers', 'better off alone - hitradio mix _ alice deejay', 'how i know _ the rh factor', 'kontiki - original mix _ hardwell', 'i used to love her (again) _ murs & 9th wonder', 'cool _ alesso', 'walk _ pantera', 'ode to viceroy _ mac demarco', 'touch it _ monifah', 'when you see my friends _ mayday parade', 'you really got a hold on me _ she & him', 'beam me up (kill mode) (radio edit) _ cazzette']","['piedra _ caifanes', '867-5309 / jenny _ tommy tutone', 'back (with jake owen) _ colt ford', 'rider _ future', 'cry _ jay sean', 'i will never let you down - r3hab remix _ rita ora', 'stranger in my house _ ronnie milsap', 'se me acaba _ morbo', 'analyse _ the cranberries', 'part time lover _ h-town', 'circle _ marques houston', 'twork it out _ usher', 'drivin’ around song (feat. jason aldean) _ colt ford', 'who i am _ nick jonas & the administration', 'tbc _ ragazzi', 'dream police _ cheap trick', 'temptation _ corina', 'wicked game _ him', 'closer _ travis', 'lessons in love (feat. neon trees) _ kaskade', 'stop the world _ maxwell', ""boom boom guetta - david guetta's electro hop remix _ the black eyed peas"", 'summertime - single edit _ dj jazzy jeff & the fresh prince', 'the noise inside my head _ assemblage 23', ""keep on walkin' _ cece peniston"", 'wake me up - radio edit _ avicii', 'so close _ jennette mccurdy', 'isla para dos _ nano cabrera', 'niño _ belanova', ""you're the one for me _ april"", 'on our own - with rap _ bobby brown', 'losing you _ solange', 'funky little beat _ connie', 'heard it in a love song _ the marshall tucker band', 'boy you knock me out - single edit _ tatyana ali', 'no more mr. nice guy - remastered version _ alice cooper', 'love of my life _ brian mcknight', 'dreamlover _ mariah carey', 'nights like this _ after 7', ""somebody's crying - remastered _ chris isaak"", ""home we'll go _ walk off the earth"", 'uhh ahh _ boyz ii men', ""don't go breaking my heart _ elton john"", 'ink _ coldplay', 'brown skin _ india.arie', 'por ti _ belanova', 'sugar - remix _ maroon 5', ""since you've been gone _ day26"", 'bette davis eyes _ kim carnes', 'baby come back _ player']","['lifestyle _ rich gang', ""sweet child o' mine _ pickin' on series"", 'como siempre soñé _ javiera mena', ""you're in love _ ratt"", 'dark matter _ feathers', 'broken - live _ seether', 'viento _ caifanes', 'eenie meenie _ justin bieber', 'gangster trippin _ fatboy slim', 'listen _ nekta', 'things we do for love _ horace brown', 'like toy soldiers _ eminem', 'go getta _ jeezy', 'breezeblocks _ alt-j', 'duck and run _ 3 doors down', 'in my house _ mary jane girls', 'blue in green _ anti-lilly & phoniks', 'head games _ foreigner', 'conga _ gloria estefan', ""i'm yours - live _ jason mraz"", 'provócame _ chayanne', 'tired _ adele', ""sittin' up in my room _ brandy"", 'sweet things _ the pretty reckless', 'hollywood _ rac', 'leflaur leflah eshkoshka _ heltah skeltah', 'she makes me (stormtrooper in stilettos) - remastered 2011 _ queen', 'you - brillz remix _ galantis', 'all about that bass _ meghan trainor', 'i like _ kut klose', 'searchin for love _ akon', ""boy i've been told _ safire"", ""gimme all your lovin' _ zz top"", 'conteo regresivo - salsa version _ gilberto santa rosa', 'purple haze _ jimi hendrix', 'damaged - radio edit _ adrian lux', 'oxygen _ maia mitchell', 'pieces _ hil st. soul', ""takin' care of business _ bachman-turner overdrive"", 'sexy and i know it _ lmfao', 'cleva _ erykah badu', 'children of the wild (feat. mako) _ steve angello', 'under pressure _ queen', ""nuttin' but love _ heavy d & the boyz"", 'house of pain _ faster pussycat', 'all 4 love _ color me badd', 'no mo play in g.a. _ pastor troy', 'give it away _ red hot chili peppers', 'two occasions _ the deele', 'dr. feelgood _ mötley crüe']",50,50,2.4300988206153282,0.013443047125829569,0.9999783492678539,0.0
"[""llamé pa' verte (bailando sexy) _ wisin & yandel""]","['al desnudo _ erre xi', 'mírala bien _ wisin & yandel', 'felina _ hector & tito', 'perros salvajes _ daddy yankee', 'nadie como tu _ wisin & yandel']","['freaks _ timmy trumpet', 'pimp tha pen _ dj screw', ""i'll do 4 u _ father mc"", 'tell me what you want _ zebra', 'his story _ tlc']",1,5,29.302086321495384,0.1620960118836839,0.9999608790506653,0.0
['spaceship coupe _ justin timberlake'],"['march _ george tandy, jr.', ""i found my smile again _ d'angelo"", 'know til now - pixelated remix _ jim james', ""you don't have to hurt no more _ mint condition"", 'unaware _ allen stone', 'love of my own _ eric benét', 'forever _ kenny lattimore', 'suit & tie _ justin timberlake', 'friend of mine - remix _ kelly price', 'love drug _ raheem devaughn']","['touch me _ the doors', 'loving me 4 me _ christina aguilera', 'spaceship coupe _ justin timberlake', 'murder avenue _ geto boys', ""poppin' them thangs _ g-unit"", 'out in the fields _ gary moore', 'bumpy ride _ mohombi', 'derp _ bassjackers', 'trap or die _ jeezy', ""just ain't gonna work out _ mayer hawthorne""]",1,10,9.363722319837207,0.05179911176899394,0.9991042472172839,0.0
['survival of the fittest _ mobb deep'],"['shook ones, pt. ii _ mobb deep', 'mvp _ big l', ""it ain't hard to tell _ nas"", 'wheelz of steel _ outkast', 'atliens _ outkast', 'i like it (i wanna be where you are) _ grand puba', 'hip 2 da game _ lord finesse', 'coolie high _ camp lo', 'tipsy - radio mix _ j-kwon', 'mass appeal _ gang starr', 'damn! - club mix _ youngbloodz', 'say i yi yi _ ying yang twins', 'halftime _ young thug', 'breathe _ fabolous', 'f*ck up some commas _ future']","[""baby i'm yours _ shai"", 'get loose _ showtek', 'hurricane - unplugged _ thirty seconds to mars', 'comfortably numb _ pink floyd', 'lips are movin _ meghan trainor', 'i wanna be sedated _ ramones', 'the pusher _ steppenwolf', 'light my fire _ the doors', 'skeletons _ heartist', 'you got me _ the roots', 'los disicipulos _ eddie dee', 'oceans _ coasts', 'falling _ jamiroquai', 'pimp tha pen _ dj screw', 'tell me what you want _ zebra']",1,15,24.019743930124168,0.13287465796195744,0.9983451941932355,0.0
['wild horses _ the rolling stones'],"[""rocket man (i think it's going to be a long, long time) _ elton john"", 'goodbye stranger - 2010 remastered _ supertramp', 'angie _ the rolling stones', 'suite: judy blue eyes - remastered _ crosby, stills & nash', 'just the way you are _ billy joel', 'los dioses ocultos _ caifanes', 'the power of love _ jennifer rush', 'time _ pink floyd', 'you were meant for me _ jewel', 'when i see you smile _ bad english', 'when i need you - remastered _ leo sayer', 'with a smile _ eraserheads', 'vuelve _ ricky martin', 'romeo and juliet _ dire straits', 'i was only joking _ rod stewart', ""the black angel's death song _ the velvet underground"", 'always _ atlantic starr', 'all things must pass _ george harrison', 'save me - remastered 2011 _ queen', 'doing alright - remastered 2011 _ queen']","['romantic _ karyn white', 'tell me _ groove theory', 'key largo _ bertie higgins', ""something in my heart _ michel'le"", 'have you ever _ brandy', 'wild horses _ the rolling stones', 'werewolves of london _ warren zevon', 'the future never dies _ scorpions', 'paradise - tiësto remix _ coldplay', 'my medicine - single version _ the pretty reckless', 'jet airliner - 2003 digital remaster _ steve miller band', 'when i need you - remastered _ leo sayer', ""cruisin' - carl mackintosh mix _ d'angelo"", 'corazón partío _ alejandro sanz', 'a little respect (remastered 2009) _ erasure', 'in those jeans _ ginuwine', 'got ur self a... _ nas', 'young and beautiful _ lana del rey', 'hey brother _ avicii', 'you and me _ lifehouse']",1,20,3.8962078731802494,0.021553405814965117,0.999791497549347,0.02564102564102564
['ilusiones (illusions) - spanish edit _ cypress hill'],"[""no pierdo nada (nothin' to lose) - spanish edit _ cypress hill"", 'esa boquita _ dragon & caballero', 'tú no ajaunta (checkmate) - spanish edit _ cypress hill', 'guaya guaya _ don omar', 'love letters intro / love from the sick side _ the psycho realm', 'latino lingo (latin lingo) - spanish edit _ cypress hill', 'shake that thing _ sean paul', 'illusions _ cypress hill', 'this is the shack _ warren g', 'puercos (pigs) - spanish edit _ cypress hill', 'peaches & cream (feat. p. diddy) _ 112', 'swing tree _ discovery', 'mas de lo que te imaginas (classic version) _ the sacados', 'cosas de la vida _ cartel de santa', 'tchu tchu tcha (feat. enrique iglesias) _ pitbull', 'the what _ the notorious b.i.g.', 'got 2 luv u _ sean paul', 'a.d.h.d _ kendrick lamar', 'indiana _ tom aspaul', 'ocean avenue acoustic _ yellowcard', 'loco en el coco (insane in the brain) - spanish edit _ cypress hill', 'los malaventurados no lloran _ pxndx', 'nappy roots day _ nappy roots', 'aprovecha (feat. daddy yankee) _ nova y jory', 'side 2 side - feat. bow wow & project pat - explicit _ three 6 mafia']","['i will trust _ fred hammond', 'the pusher _ steppenwolf', 'tell me what you want _ zebra', 'light my fire _ the doors', 'damn! - club mix _ youngbloodz', ""can't stop dancin' - j balvin remix _ becky g"", 'son of a preacher man _ dusty springfield', 'hot fun in the summertime _ sly & the family stone', 'ten crack commandments _ the notorious b.i.g.', 'anemone _ the brian jonestown massacre', 'fantasy - felix jaehn remix _ alina baraz', 'dreams _ the cranberries', 'walking dead - steerner remix _ rebeat', 'give it to em _ akon', 'anotherlove _ prince', 'the fox (what does the fox say?) _ ylvis', ""that's that shit _ snoop dogg"", 'want to want me _ jason derulo', 'summer - diplo & grandtheft remix _ calvin harris', 'mary jane _ scarface', 'ilusiones (illusions) - spanish edit _ cypress hill', 'rock bottom - 2007 remastered version _ ufo', 'come and get your love - radio edit _ real mccoy', 'holidae in _ chingy', 'foxey lady _ jimi hendrix']",1,25,31.111297930285584,0.17210437726835007,0.9998690018425507,0.0
['beam me up - didrick remix _ cazzette'],"['hype - original mix _ deorro', 'somebody that i used to know - 4frnt remix _ gotye', 'i feel so alive _ capital kings', 'huvudet i sanden (feat. adam tensta _ familjen', 'ten feet tall - borgeous remix _ afrojack', 'million voices _ otto knows', 'lights go down (radio mix) [feat. curtains] _ the jane doze', 'looking back - walden remix _ the only', 'the illest - kronic remix _ far east movement', 'i got u _ duke dumont', ""howlin' for you _ kylie auldist"", 'dark beat - original murk mix radio edit _ oscar g & ralph falcon', 'de formule _ de jeugd van tegenwoordig', 'i blame you _ ledisi', 'een barkie _ de jeugd van tegenwoordig', 'felicidad _ gondwana', 'safe and sound - dzeko and torres’ digital dreamin remix _ capital cities', 'better than yesterday - club mix _ sidney samson', 'lies - otto knows remix _ burns', 'eenie meenie _ justin bieber', 'love me again - gemini remix _ john newman', 'uma _ panama wedding', 'uhh ahh _ boyz ii men', 'lessons in love (feat. neon trees) _ kaskade', 'dikke tieten _ kempi', 'losing you _ solange', 'get it on the floor _ dmx', 'hey now - arty remix _ london grammar', 'freedom _ afrojack', 'all the way _ timeflies']","['have you ever seen the rain _ creedence clearwater revival', 'touch me _ the doors', 'loving me 4 me _ christina aguilera', 'anniversary _ tony! toni! toné!', 'dr. feelgood _ mötley crüe', 'electric chair _ prince', ""children's story _ slick rick"", 'working man _ rush', 'low _ cracker', ""don't stop _ fleetwood mac"", 'karate _ r3hab', 'gunfight _ sick puppies', 'hey lover _ ll cool j', 'anything _ jay-z', 'little lion man - live _ mumford & sons', ""i'll be good _ jaymes young"", ""betcha can't do it like me _ d4l"", ""you're so cold _ mariah carey"", 'when the smoke is going down _ scorpions', 'desire into gold _ new medicine', 'luna llena _ don omar', 'enjoy your life - edit _ rayko', 'paradise _ coldplay', 'heaven & hell _ raekwon', 'down a** b**ch _ ja rule', 'true colors _ cyndi lauper', 'ever so clear _ bushwick bill', 'money to blow - street version _ birdman', 'who run it _ three 6 mafia', 'fantasy _ mariah carey']",1,30,4.741229539582292,0.02622797541988073,0.9995268088102081,0.0
['little things - main _ india.arie'],"['get it together _ india.arie', 'slow down _ india.arie', 'the truth _ india.arie', ""i'm not afraid _ jill scott"", 'good morning _ john legend', 'headed in the right direction _ india.arie', ""can't explain (42nd street happenstance) _ jill scott"", 'family reunion _ jill scott', 'butterfly - remix _ india.arie', 'save room _ john legend', 'never stop loving you ft. terrace martin & talib kweli _ 9th wonder', 'wanna be loved _ jill scott', 'give it to me _ swv', 'golden _ jill scott', 'my love is your love _ whitney houston', 'house and the rising son _ house of pain', ""gettin' in the way _ jill scott"", 'cornbread, fish & collard greens _ anthony hamilton', 'too close _ next', 'cleva _ erykah badu', ""i'm so into you _ swv"", 'so in love - feat. anthony hamilton _ jill scott', ""think you're gonna like it _ swv"", 'femininity _ eric benét', ""keep tryin' _ groove theory"", 'outta my system _ bow wow', 'loving me 4 me _ christina aguilera', 'take on me _ love canon', 'pon de replay - radio edit _ rihanna', 'straight up menace _ mc eiht', 'weak - radio edit _ swv', 'get to know ya _ maxwell', 'only you-bad boy remix (feat. the notorious b.i.g. & mase) _ 112', 'i wanna thank ya - without rap _ angie stone', ""whenever you're around _ jill scott""]","['she looks so perfect _ 5 seconds of summer', ""i'd rather fuck you _ n.w.a."", 'with you _ tony terry', ""poppin' them thangs _ g-unit"", ""i won't back down _ tom petty"", 'biggest joke of all _ fatima', 'underdog _ you me at six', 'make it rain _ fat joe', 'f.u.t.w. _ jay-z', 'the greatest _ cat power', 'fantasy _ mariah carey', 'aire _ ana torroja', 'standing in the way of control _ gossip', ""i'll do anything/i'm sorry _ ginuwine"", 'rise up - club mix _ yves larock', 'touch me _ the doors', 'loving me 4 me _ christina aguilera', 'a song for mama _ boyz ii men', 'romantic _ karyn white', 'share the world with me, pt. 4 _ sylvan', 'house and the rising son _ house of pain', 'ligaya _ eraserheads', 'fantasy - felix jaehn remix _ alina baraz', 'dreams _ the cranberries', 'damn! - club mix _ youngbloodz', 'we found love _ rihanna', 'duality _ slipknot', 'how we party _ r3hab', ""sweet child o' mine - feat. myles kennedy and the conspirators; live at spotify, london _ slash"", 'a1 _ darkside', 'everybody wants to rule the world _ love canon', 'tell me _ groove theory', 'corazón en la maleta _ luis fonsi', 'jump - original mix _ wolfpack', 'ya estuvo _ kid frost']",1,35,23.899289782584816,0.13220831848302914,0.999495841607874,0.029411764705882353
